CustomerID,Latitude,Longitude
262799,28.410857,-81.390761
262800,28.839741,-81.6933
262801,28.449953,-81.400825
262802,28.613583,-81.422523
262803,28.596599,-81.416337
262804,28.590644,-81.371707
262805,28.811748,-81.543581
262806,28.527883,-81.405325
262807,28.40876,-81.401514
262808,28.117676,-80.700073
262809,29.016715,-81.348719
262810,28.461529,-81.296213
262811,28.757962,-81.266402
262812,29.125952,-81.004344
262813,28.117676,-80.700073
262814,42.16397,-87.877908
262815,34.066796,-117.537749
262816,28.565506,-81.733356
262817,28.426069,-81.407214
262818,29.138859,-80.998718
262819,28.50612,-81.440418
262820,28.587182,-81.428437
262821,28.868617,-81.324522
262822,28.35764,-80.734655
262823,28.464845,-81.400738
262824,29.226633,-81.033368
262825,28.459457,-81.437494
262826,28.358672,-80.78594
262827,28.977671,-81.419625
262828,28.874744,-81.702667
262829,28.673283,-81.39037
262830,28.436377,-81.350317
262831,28.355311,-80.73264
262832,28.141595,-80.668517
262833,28.348427,-81.324774
262834,28.82291,-81.324462
262835,28.318465,-80.610887
262836,28.455166,-81.413877
262837,28.432428,-81.350204
262838,29.25419,-81.048328
262839,28.66974,-81.390412
262840,28.463963,-81.271429
262841,28.41724,-81.348113
262842,28.404163,-81.397507
262843,28.57301,-81.403379
262844,28.503139,-81.376237
262845,28.293607,-80.702016
262846,28.551816,-81.420136
262847,28.645762,-81.356756
262848,28.728081,-81.300418
262849,28.582463,-81.413322
262850,29.196776,-81.080598
262851,29.120007,-80.975902
262852,28.671661,-81.345867
262853,28.746654,-81.360866
262854,28.515091,-81.383161
262855,28.981093,-80.928133
262856,28.356682,-80.77231
262857,29.226235,-81.009627
262858,28.332037,-81.39567
262859,28.110708,-80.700197
262860,28.407887,-80.623509
262861,28.692781,-81.352858
262862,29.029778,-81.336711
262863,28.459578,-81.295278
262864,29.2103,-81.078293
262865,29.212287,-81.083206
262866,28.548461,-81.194698
262867,28.464548,-81.420103
262868,34.036048,-117.584596
262869,34.036048,-117.584596
262870,44.055947,-88.53786
262871,28.553732,-80.846126
262872,28.150812,-80.642448
262873,28.079051,-80.696153
262874,28.822912,-81.708855
262875,28.625039,-81.325715
262876,28.807447,-81.310414
262877,28.291018,-80.703852
262878,34.048828,-118.033443
262879,40.767763,-73.551877
262880,28.420744,-81.404553
262881,28.59739,-81.2959
262882,28.60191,-81.298334
262883,28.597776,-81.421208
262884,29.039346,-80.933159
262885,28.397138,-81.371891
262886,28.078647,-80.643006
262887,28.822909,-81.324893
262888,28.42057,-81.369714
262889,28.436017,-81.390108
262890,28.629507,-81.243661
262891,28.104546,-80.676189
262892,28.44091,-81.386518
262893,28.728512,-81.300593
262894,28.571285,-81.568949
262895,28.620259,-81.435926
262896,28.676163,-81.479499
262897,29.207381,-81.084619
262898,28.741999,-81.363325
262899,28.809761,-81.295867
262900,28.656284,-81.387216
262901,29.060886,-81.299239
262902,28.110149,-80.689983
262903,28.112095,-80.672084
262904,28.56252,-81.550206
262905,28.917423,-81.291024
262906,28.547299,-81.418495
262907,28.501079,-81.430179
262908,28.54943,-81.384312
262909,28.508668,-81.438141
262910,28.550552,-81.337601
262911,28.485082,-81.440706
262912,28.541961,-81.385544
262913,28.044348,-80.591222
262914,28.869019,-81.328202
262915,28.823638,-81.317907
262916,28.822936,-81.319833
262917,28.603308,-81.298975
262918,29.209659,-81.075379
262919,28.727752,-81.33154
262920,28.93614,-81.295406
262921,28.809761,-81.295867
262922,28.008293,-80.703457
262923,34.039708,-118.224409
262924,34.036048,-117.584596
262925,43.177651,-87.968848
262926,42.303036,-87.983741
262927,42.836462,-89.088969
262928,33.883046,-117.606304
262929,28.09714,-80.642076
262930,28.376847,-81.596389
262931,28.407617,-81.388069
262932,28.660956,-81.419166
262933,28.459069,-81.43795
262934,28.455166,-81.413877
262935,28.040273,-80.621782
262936,28.611587,-80.813818
262937,28.811324,-81.299501
262938,29.140419,-80.998286
262939,27.991624,-80.621967
262940,28.854569,-81.162208
262941,28.415269,-81.369835
262942,28.398052,-80.706136
262943,28.972726,-80.905243
262944,29.21098,-81.02456
262945,28.350097,-80.732501
262946,28.647067,-81.115726
262947,28.579684,-81.430891
262948,28.455116,-81.405932
262949,28.102826,-80.686462
262950,28.416685,-81.360175
262951,28.436117,-81.392122
262952,28.304154,-80.721178
262953,28.618519,-81.40462
262954,29.223613,-81.024266
262955,28.973658,-80.903017
262956,28.097204,-80.680628
262957,33.670241,-117.648099
262958,41.950658,-87.893375
262959,34.06149,-117.783896
262960,34.050019,-117.539371
262961,34.062636,-117.518681
262962,34.138298,-117.990418
262963,29.06172,-81.299291
262964,40.80041,-74.103078
262965,28.508569,-81.431204
262966,28.585392,-81.413863
262967,28.582136,-81.386365
262968,28.55969,-81.39756
262969,28.262056,-80.691496
262970,28.508029,-81.441067
262971,28.934034,-81.291114
262972,28.367433,-80.754963
262973,28.113193,-80.700215
262974,28.455362,-81.409393
262975,28.757325,-81.543377
262976,28.638352,-81.467841
262977,28.976805,-80.898272
262978,28.760898,-81.358376
262979,28.408085,-80.769922
262980,28.348427,-81.324774
262981,28.348427,-81.324774
262982,28.348427,-81.324774
262983,28.436577,-81.362572
262984,32.973729,-97.324107
262985,28.256239,-81.485981
262986,28.553182,-81.361809
262987,28.327868,-81.391853
262988,28.433448,-81.368153
262989,28.577168,-81.412987
262990,28.508801,-81.427388
262991,28.506441,-81.431473
262992,28.807594,-81.274232
262993,28.198358,-80.659364
262994,28.80436,-81.737324
262995,28.514899,-81.383838
262996,28.570328,-81.406108
262997,28.66174,-81.405844
262998,28.926938,-81.298997
262999,28.674124,-81.359589
263000,28.581728,-81.437162
263001,28.419628,-81.361303
263002,40.696116,-73.625054
263003,33.859272,-117.824656
263004,34.02203,-117.982611
263005,42.357353,-87.878698
263006,34.032053,-117.968842
263007,34.021671,-118.036649
263008,33.998494,-118.199341
263009,33.990082,-117.692937
263010,34.08093,-117.539296
263011,33.810656,-117.891961
263012,34.0062,-117.339738
263013,33.98671,-118.133442
263014,34.032423,-117.537538
263015,33.9971,-117.916219
263016,28.151921,-80.640411
263017,28.354108,-81.575159
263018,28.300077,-81.439995
263019,28.698837,-81.356302
263020,28.395965,-81.371859
263021,28.579682,-81.294581
263022,28.408096,-81.350878
263023,28.455935,-81.417023
263024,28.503122,-81.378935
263025,28.411053,-81.362998
263026,28.547324,-81.422879
263027,28.099576,-80.690964
263028,28.548357,-81.568804
263029,28.41711,-81.364011
263030,29.202148,-81.340849
263031,28.50168,-81.378913
263032,28.429543,-81.332702
263033,28.548478,-81.568803
263034,28.791377,-81.630223
263035,29.213006,-81.0739
263036,28.731066,-81.654799
263037,29.324346,-81.113008
263038,29.203731,-81.084186
263039,28.409262,-81.340176
263040,28.409262,-81.340176
263041,28.404262,-81.396754
263042,28.5791,-81.296119
263043,28.477367,-81.372671
263044,28.658974,-81.492867
263045,28.551073,-81.56572
263046,28.604755,-81.408157
263047,28.631181,-81.469651
263048,28.092547,-80.638569
263049,28.140362,-80.674927
263050,28.676559,-81.308858
263051,28.246024,-81.494176
263052,28.685667,-81.532082
263053,28.504611,-81.379234
263054,28.757441,-81.266291
263055,28.385671,-81.404402
263056,28.588981,-81.193484
263057,28.415297,-80.78436
263058,28.647209,-81.356453
263059,28.644245,-81.355805
263060,28.455166,-81.413877
263061,28.822808,-81.325496
263062,28.666461,-81.339831
263063,28.504237,-81.432039
263064,28.323849,-80.739985
263065,28.463215,-81.370354
263066,28.69707,-81.349168
263067,29.131227,-80.989692
263068,28.461553,-81.404828
263069,28.464149,-81.414344
263070,28.806177,-81.321648
263071,29.166892,-81.085437
263072,28.160366,-80.600916
263073,28.04285,-80.588269
263074,28.085174,-80.623223
263075,28.192433,-80.666185
263076,28.101482,-80.689089
263077,28.024504,-80.621922
263078,28.078789,-80.68481
263079,28.383032,-81.540101
263080,28.404163,-81.397507
263081,28.415239,-81.352418
263082,28.348427,-81.324774
263083,28.30183,-81.446084
263084,28.331136,-81.403785
263085,28.299073,-81.440884
263086,28.316452,-81.400368
263087,28.412994,-81.397471
263088,28.545735,-81.39558
263089,28.4618,-81.424565
263090,28.525043,-81.383171
263091,28.553513,-81.331726
263092,28.634649,-81.397225
263093,28.394611,-80.745489
263094,28.47793,-81.470722
263095,28.096637,-80.680452
263096,28.436377,-81.350317
263097,28.988101,-80.917599
263098,28.667147,-81.522758
263099,28.807136,-81.317475
263100,28.648516,-81.4642
263101,28.809761,-81.295867
263102,28.760282,-81.251661
263103,28.804195,-81.32106
263104,28.025972,-81.037336
263105,28.726429,-81.333593
263106,28.692945,-81.558693
263107,28.589518,-81.36928
263108,28.539505,-81.378957
263109,28.460883,-81.440767
263110,28.43655,-81.363358
263111,28.576413,-81.40825
263112,28.127278,-80.630184
263113,29.204309,-81.021598
263114,28.543888,-81.399019
263115,28.938697,-81.288531
263116,28.348427,-81.324774
263117,28.348427,-81.324774
263118,28.683193,-81.34724
263119,28.67282,-81.393313
263120,28.456348,-81.42215
263121,28.61358,-81.419116
263122,28.447785,-81.368949
263123,28.408677,-81.371832
263124,28.410894,-81.401515
263125,28.54563,-81.396605
263126,28.503407,-81.440918
263127,28.078987,-80.648803
263128,28.697488,-81.31548
263129,29.291966,-81.119929
263130,28.525803,-80.819157
263131,28.075701,-80.643347
263132,28.487504,-81.374546
263133,28.487274,-81.372752
263134,28.428875,-81.353264
263135,28.384051,-81.404711
263136,28.527884,-81.405223
263137,28.556361,-81.57216
263138,28.661138,-81.364313
263139,28.689253,-81.347488
263140,28.661138,-81.364313
263141,28.634932,-81.414899
263142,28.591386,-81.369742
263143,28.088279,-80.651969
263144,28.523642,-81.38307
263145,28.448532,-81.382152
263146,28.449953,-81.400825
263147,28.510451,-81.401094
263148,29.211173,-81.082446
263149,29.128934,-80.988436
263150,28.072152,-80.601119
263151,28.106906,-80.691097
263152,28.078987,-80.648803
263153,28.375076,-81.424754
263154,28.348427,-81.324774
263155,28.612373,-81.420279
263156,28.503122,-81.378935
263157,28.160366,-80.600916
263158,28.508785,-81.42873
263159,28.978547,-80.927025
263160,29.09346,-81.061385
263161,28.448664,-81.360917
263162,28.567544,-81.733249
263163,29.061837,-80.981853
263164,28.426367,-81.414635
263165,28.32435,-81.392946
263166,28.415189,-81.404796
263167,28.397335,-80.597048
263168,38.466176,-91.028154
263169,33.864317,-118.156976
263170,33.809696,-117.897877
263171,28.447556,-81.368938
263172,28.135215,-80.635018
263173,28.080924,-80.606395
263174,28.437379,-81.393332
263175,28.530041,-81.384095
263176,28.437107,-81.348853
263177,28.111378,-80.674156
263178,28.151657,-80.65424
263179,28.09944,-80.679664
263180,28.119001,-80.630963
263181,29.166325,-81.086523
263182,28.763932,-81.256333
263183,28.439835,-81.390278
263184,28.436423,-81.348758
263185,28.681825,-81.35292
263186,28.090302,-80.640449
263187,28.101482,-80.689089
263188,28.808901,-81.317463
263189,28.565607,-81.598318
263190,28.107545,-80.696612
263191,28.195572,-80.658843
263192,28.138611,-80.592101
263193,28.564499,-81.371552
263194,28.405272,-81.382741
263195,28.398242,-81.404435
263196,28.558588,-81.331704
263197,28.408684,-81.369938
263198,28.54101,-81.394121
263199,28.503122,-81.378935
263200,28.111924,-80.678032
263201,28.109262,-80.690972
263202,28.549284,-81.39482
263203,28.181889,-81.43792
263204,28.1487,-80.638479
263205,28.449049,-81.413208
263206,29.007169,-81.304532
263207,28.592207,-81.414017
263208,28.933311,-81.666496
263209,28.416411,-81.396374
263210,28.101198,-80.686447
263211,28.09947,-80.686336
263212,28.103246,-80.674629
263213,28.475872,-81.450432
263214,28.141594,-80.668681
263215,28.553025,-81.408816
263216,28.474506,-81.44932
263217,33.789843,-118.005917
263218,28.348427,-81.324774
263219,28.100571,-80.674172
263220,28.541391,-81.375511
263221,28.331025,-81.3913
263222,28.093447,-80.698072
263223,28.192668,-80.663349
263224,28.54373,-81.444873
263225,28.19471,-80.664134
263226,28.413057,-80.774234
263227,28.707209,-81.300303
263228,28.547612,-81.411927
263229,28.427761,-81.351081
263230,28.528994,-81.741277
263231,28.336405,-81.390073
263232,28.099552,-80.692438
263233,28.443489,-81.335602
263234,28.346856,-81.654377
263235,27.999369,-80.610977
263236,28.336935,-81.424494
263237,28.734421,-81.300247
263238,28.430119,-81.332709
263239,28.380687,-81.424479
263240,28.348427,-81.324774
263241,28.096539,-80.67693
263242,28.41196,-81.394151
263243,28.111993,-80.690076
263244,28.50783,-81.380672
263245,28.768752,-80.870029
263246,29.193923,-81.06474
263247,28.316891,-81.39972
263248,28.414985,-81.425412
263249,29.274516,-81.061825
263250,28.463238,-81.274163
263251,28.348427,-81.324774
263252,28.551578,-81.541218
263253,28.455724,-81.416562
263254,29.20919,-81.042914
263255,28.316988,-81.400345
263256,28.423347,-81.415474
263257,28.43522,-81.367446
263258,28.04011,-80.704021
263259,28.026394,-80.600338
263260,28.094917,-80.666256
263261,29.175366,-81.537735
263262,28.815687,-81.332167
263263,28.724041,-81.598301
263264,28.506999,-81.442
263265,28.502551,-81.433744
263266,28.474309,-81.282165
263267,29.207582,-81.025203
263268,28.689267,-81.349078
263269,28.348427,-81.324774
263270,28.318977,-81.394355
263271,28.506999,-81.442
263272,29.029778,-81.336711
263273,29.033925,-81.312933
263274,29.22791,-81.026384
263275,28.696554,-81.360063
263276,28.194062,-80.663886
263277,28.464487,-81.370797
263278,28.455494,-81.408409
263279,28.432681,-81.34991
263280,29.204589,-81.075287
263281,29.273361,-81.059045
263282,28.447785,-81.368949
263283,28.508758,-81.430943
263284,28.460932,-81.282393
263285,28.574026,-80.798736
263286,28.564499,-81.371552
263287,28.455707,-81.440725
263288,28.459116,-81.401241
263289,28.675273,-81.479399
263290,28.803515,-81.319188
263291,28.539723,-81.453279
263292,28.642743,-81.468484
263293,28.422667,-81.371299
263294,28.516091,-81.39909
263295,28.042798,-80.591151
263296,28.078684,-80.617107
263297,28.096601,-80.664909
263298,28.891648,-81.210368
263299,28.559059,-81.310855
263300,28.815335,-81.329683
263301,28.402767,-80.66382
263302,39.888848,-86.247826
263303,39.199378,-84.453644
263304,28.348427,-81.324774
263305,29.211462,-81.081016
263306,28.669617,-81.44582
263307,27.919789,-80.521348
263308,28.081154,-80.607747
263309,28.102826,-80.686462
263310,28.456709,-81.422414
263311,28.774786,-81.347373
263312,28.037451,-80.597156
263313,28.936325,-81.273208
263314,29.222027,-81.04204
263315,28.732708,-81.301352
263316,28.439608,-81.411146
263317,28.42818,-81.406242
263318,28.331722,-81.393577
263319,28.118237,-80.686586
263320,28.539861,-81.452383
263321,28.675839,-81.198342
263322,28.505895,-81.431216
263323,29.06656,-81.258362
263324,28.714258,-81.324564
263325,28.344351,-80.688069
263326,28.107,-80.688992
263327,29.207512,-81.313998
263328,28.901198,-81.685722
263329,28.562193,-81.292134
263330,28.612808,-81.415617
263331,28.495539,-81.434933
263332,28.050422,-80.601129
263333,28.495327,-81.428967
263334,28.631202,-81.465222
263335,29.217415,-81.049362
263336,28.140375,-80.672434
263337,28.028116,-80.605629
263338,28.578139,-81.408468
263339,28.41839,-81.425258
263340,28.105939,-80.688985
263341,28.667333,-81.461885
263342,28.462258,-81.304697
263343,28.653606,-81.356808
263344,28.413627,-81.373265
263345,28.801788,-81.316414
263346,28.50401,-81.440615
263347,28.304064,-80.718488
263348,33.916485,-117.8576
263349,34.272937,-118.34686
263350,28.808029,-81.545138
263351,28.816957,-81.330374
263352,28.115379,-80.691484
263353,28.70738,-81.301162
263354,28.407728,-81.383239
263355,28.444437,-81.42946
263356,28.502876,-81.429414
263357,28.278859,-81.329508
263358,28.587949,-81.297654
263359,28.696231,-81.356359
263360,28.695275,-81.357903
263361,28.467529,-81.27449
263362,28.931992,-81.297144
263363,28.911658,-81.67663
263364,28.432663,-81.367134
263365,28.576813,-80.849884
263366,47.43114,-122.322956
263367,28.262086,-81.326362
263368,28.45938,-81.29569
263369,28.690242,-81.349001
263370,28.566366,-81.734886
263371,29.235275,-81.066843
263372,28.408082,-80.766646
263373,28.502827,-81.430664
263374,28.465728,-81.297128
263375,28.46226,-81.492353
263376,28.593256,-81.351202
263377,28.368699,-80.735301
263378,28.126946,-80.673655
263379,28.116238,-80.68993
263380,28.507821,-81.426138
263381,28.586457,-81.294778
263382,28.582668,-81.413792
263383,28.427604,-81.351177
263384,28.461762,-81.440776
263385,28.688252,-81.356472
263386,28.468983,-81.395525
263387,28.380673,-80.787953
263388,29.059725,-81.276521
263389,28.605381,-81.289797
263390,28.597776,-81.421211
263391,28.427872,-81.379935
263392,28.382603,-81.278066
263393,28.320523,-81.391326
263394,28.741132,-81.368157
263395,28.596337,-81.307432
263396,28.413237,-81.384087
263397,28.585076,-81.415901
263398,28.426064,-81.408397
263399,28.997768,-81.304039
263400,28.670564,-81.525338
263401,28.63909,-81.830434
263402,28.553133,-81.348608
263403,28.579065,-81.43078
263404,29.019476,-81.368673
263405,28.41711,-81.364011
263406,28.687614,-81.355899
263407,28.755831,-81.368365
263408,28.328495,-81.392258
263409,28.423305,-80.758584
263410,28.999072,-81.313112
263411,28.667147,-81.522758
263412,28.574289,-81.389015
263413,28.555849,-81.206735
263414,28.094985,-80.697348
263415,28.576327,-81.546611
263416,28.44119,-81.359118
263417,28.583449,-81.43097
263418,28.582126,-81.415886
263419,29.208978,-81.059631
263420,28.578042,-81.297036
263421,28.583429,-81.43097
263422,28.348427,-81.324774
263423,28.553521,-81.323217
263424,28.486057,-81.229958
263425,28.583473,-81.414982
263426,29.047036,-80.947127
263427,28.399082,-80.610072
263428,28.394452,-81.404423
263429,28.41201,-81.362986
263430,29.238335,-81.037734
263431,28.414953,-81.399139
263432,28.649692,-81.461923
263433,28.586997,-81.416414
263434,29.209231,-81.083528
263435,28.585351,-81.418946
263436,38.195269,-90.387511
263437,47.898244,-122.296278
263438,28.755496,-81.735724
263439,28.72652,-81.33474
263440,28.683195,-81.353347
263441,28.524567,-81.1934
263442,28.403296,-80.61191
263443,28.450091,-81.482166
263444,28.434817,-80.835135
263445,29.058335,-81.277554
263446,28.460571,-81.404135
263447,28.557626,-81.585781
263448,28.634195,-81.305083
263449,28.505897,-81.430964
263450,28.461238,-81.436855
263451,28.348427,-81.324774
263452,29.047889,-80.946293
263453,28.348427,-81.324774
263454,28.464996,-80.789243
263455,28.569579,-81.426518
263456,28.65627,-81.386268
263457,29.246365,-81.043621
263458,28.934034,-81.291114
263459,28.07862,-80.614242
263460,28.574732,-81.406695
263461,28.804195,-81.32106
263462,28.636399,-81.360219
263463,28.54635,-81.38915
263464,28.584631,-81.430882
263465,28.76389,-81.264222
263466,28.538203,-81.467173
263467,28.440679,-81.399926
263468,28.760369,-81.262901
263469,28.695859,-81.570516
263470,29.203635,-81.084023
263471,28.300776,-81.44117
263472,28.557057,-81.572067
263473,28.567407,-81.426653
263474,28.447133,-81.364616
263475,28.436191,-81.355175
263476,28.348427,-81.324774
263477,28.462823,-81.296283
263478,28.567224,-81.733959
263479,29.211323,-81.073967
263480,29.242454,-81.061359
263481,28.546211,-81.689068
263482,28.506982,-81.442019
263483,28.33577,-81.550109
263484,29.260273,-81.051864
263485,28.6152,-80.825337
263486,29.275477,-81.059571
263487,28.665125,-81.521337
263488,28.770026,-81.352298
263489,28.982688,-81.299658
263490,28.592017,-81.371825
263491,28.593216,-81.377182
263492,28.632335,-81.362006
263493,28.348427,-81.324774
263494,28.13806,-80.600608
263495,28.82291,-81.324462
263496,28.577187,-81.365692
263497,28.624036,-80.830275
263498,28.955421,-81.727168
263499,28.348427,-81.324774
263500,28.570666,-81.566989
263501,28.729632,-81.592951
263502,28.585352,-81.418861
263503,28.775741,-81.256174
263504,28.406707,-81.394076
263505,28.426488,-81.413437
263506,28.56718,-81.406433
263507,28.506206,-81.438999
263508,28.567795,-81.75412
263509,28.761532,-81.734506
263510,28.688191,-81.347089
263511,28.687769,-81.553954
263512,28.585392,-81.413863
263513,28.304183,-80.710637
263514,28.589855,-81.451434
263515,28.348427,-81.324774
263516,28.651964,-81.467326
263517,28.439608,-81.411146
263518,28.627651,-81.450498
263519,29.047024,-80.947277
263520,28.821202,-81.316385
263521,28.733207,-81.301817
263522,28.525241,-81.729222
263523,28.542952,-81.688429
263524,28.326146,-81.393461
263525,28.565238,-81.583508
263526,28.591128,-81.365081
263527,28.093692,-80.664405
263528,28.415269,-81.369835
263529,28.416675,-81.36196
263530,28.512321,-80.816934
263531,28.527783,-80.81797
263532,28.559326,-81.852231
263533,28.931844,-81.290692
263534,28.686371,-81.352191
263535,28.80363,-81.317108
263536,28.551983,-81.394713
263537,28.634649,-81.397225
263538,28.697189,-81.315903
263539,28.57078,-81.202731
263540,28.93037,-81.694578
263541,28.508006,-81.434162
263542,28.401939,-81.362985
263543,28.414852,-80.754986
263544,28.690192,-81.556056
263545,28.660445,-81.483125
263546,28.096535,-80.677882
263547,28.465578,-81.370022
263548,28.585392,-81.413863
263549,28.56354,-81.287376
263550,28.293616,-80.70306
263551,28.57854,-81.893109
263552,28.46245,-81.369884
263553,28.571883,-80.82327
263554,29.255142,-81.046694
263555,28.385611,-80.702869
263556,28.033241,-80.607294
263557,28.689864,-81.731397
263558,28.775421,-81.351212
263559,28.452309,-81.409363
263560,28.508575,-81.430772
263561,28.582592,-81.293498
263562,28.406746,-81.396091
263563,28.460571,-81.404135
263564,28.56252,-81.556102
263565,28.472525,-81.405051
263566,28.732836,-81.609495
263567,28.634649,-81.397225
263568,29.2103,-81.078293
263569,28.804132,-81.367505
263570,28.595803,-81.356531
263571,28.099229,-80.689005
263572,28.763903,-81.260861
263573,28.598741,-81.420414
263574,28.348427,-81.324774
263575,28.508738,-81.424798
263576,28.57585,-81.42242
263577,28.421509,-81.391169
263578,28.800754,-81.272113
263579,28.449671,-81.360825
263580,28.472858,-81.372119
263581,28.546274,-81.415099
263582,28.674976,-81.348465
263583,29.058291,-81.304289
263584,28.67387,-81.391571
263585,29.134932,-80.991236
263586,29.166325,-81.086523
263587,28.432428,-81.350204
263588,28.591529,-81.370848
263589,28.575345,-81.430543
263590,28.516563,-81.386135
263591,28.449,-81.411237
263592,28.265298,-80.692191
263593,28.628235,-81.245992
263594,28.454158,-81.366003
263595,28.428974,-81.413069
263596,28.289768,-80.702248
263597,28.11759,-80.699478
263598,28.348427,-81.324774
263599,28.756001,-81.349466
263600,28.19493,-80.66422
263601,28.522026,-81.385129
263602,28.464125,-81.41629
263603,29.222903,-81.030819
263604,28.427404,-81.375785
263605,28.549161,-81.537906
263606,28.120985,-80.689363
263607,26.046457,-80.220664
263608,28.696554,-81.360063
263609,28.46807,-81.450618
263610,28.646531,-81.46401
263611,28.454752,-81.41437
263612,28.463245,-81.330518
263613,28.699861,-81.345798
263614,28.408032,-81.421974
263615,28.463158,-81.370354
263616,28.657109,-81.42586
263617,28.348427,-81.324774
263618,28.454298,-81.417023
263619,28.245828,-81.494174
263620,28.348427,-81.324774
263621,29.294424,-81.12142
263622,28.194896,-80.66431
263623,28.574595,-81.740932
263624,28.348427,-81.324774
263625,28.458571,-81.365789
263626,28.710993,-81.329349
263627,28.716878,-81.322931
263628,29.15409,-80.993083
263629,28.43604,-81.388817
263630,28.567209,-81.551906
263631,28.421585,-81.379151
263632,28.541945,-81.398146
263633,28.706707,-81.328487
263634,28.439338,-81.393234
263635,28.525941,-80.814284
263636,28.502487,-81.438963
263637,28.589414,-81.367783
263638,29.226475,-81.033283
263639,28.36444,-80.796959
263640,28.655859,-80.842283
263641,28.348427,-81.324774
263642,28.500009,-81.378512
263643,28.695915,-81.34156
263644,28.588765,-81.297546
263645,28.585343,-81.420138
263646,28.502565,-81.440254
263647,28.686332,-81.351703
263648,29.176344,-81.025735
263649,28.448252,-81.331723
263650,28.578882,-81.308001
263651,28.348427,-81.324774
263652,28.359434,-81.37348
263653,28.746989,-81.731917
263654,28.747105,-81.73197
263655,28.585392,-81.413863
263656,28.650176,-81.465445
263657,29.233609,-81.054965
263658,29.068127,-81.256001
263659,28.988324,-80.917744
263660,28.688171,-81.349048
263661,29.010093,-81.301789
263662,28.320032,-81.392741
263663,28.686852,-81.346053
263664,28.107545,-80.696612
263665,28.42152,-81.389714
263666,28.508801,-81.427388
263667,28.578887,-81.305817
263668,29.323083,-81.112703
263669,28.624978,-81.214944
263670,28.241887,-81.25612
263671,28.8214,-81.3235
263672,28.765057,-81.729423
263673,28.557421,-80.804231
263674,28.554431,-81.564766
263675,28.730616,-81.815406
263676,28.456467,-81.404778
263677,28.410072,-81.401479
263678,28.348427,-81.324774
263679,28.409449,-80.7635
263680,28.436223,-81.34876
263681,28.49612,-81.376805
263682,29.058759,-81.284202
263683,29.323593,-81.113908
263684,28.988105,-80.917302
263685,28.987653,-80.918517
263686,28.822031,-81.324066
263687,28.358182,-80.70407
263688,28.437105,-81.348757
263689,28.67184,-81.359796
263690,28.663745,-81.369001
263691,28.502516,-81.436674
263692,28.646611,-81.463854
263693,29.213806,-81.076961
263694,28.516564,-81.385874
263695,28.404345,-81.335196
263696,28.543214,-81.445387
263697,28.541971,-81.408092
263698,28.502633,-81.43496
263699,28.436423,-81.348758
263700,28.806177,-81.321648
263701,28.749442,-81.73093
263702,28.690336,-80.858819
263703,28.190057,-80.672893
263704,28.616175,-81.417995
263705,28.687614,-81.355899
263706,29.213936,-81.080933
263707,28.566714,-81.57922
263708,28.581714,-81.439572
263709,28.453247,-81.296255
263710,28.637642,-81.826052
263711,28.510002,-81.418704
263712,29.13675,-80.990751
263713,28.791596,-81.345096
263714,28.583545,-81.414946
263715,28.429026,-81.417633
263716,28.419628,-81.361303
263717,28.68149,-81.348664
263718,28.55111,-81.847422
263719,28.453176,-81.438759
263720,28.566769,-81.371571
263721,28.489208,-81.430415
263722,28.395217,-81.525858
263723,28.689253,-81.347488
263724,29.020164,-81.303238
263725,28.582592,-81.293498
263726,28.399276,-80.609951
263727,28.426516,-81.413226
263728,28.426516,-81.413226
263729,28.637628,-81.828602
263730,28.662445,-81.480719
263731,28.567129,-81.55252
263732,28.505088,-81.444427
263733,28.59739,-81.2959
263734,28.51699,-81.404528
263735,27.987636,-80.620738
263736,28.329425,-81.416248
263737,28.984763,-81.244644
263738,28.348427,-81.324774
263739,28.436003,-81.408429
263740,28.348427,-81.324774
263741,28.542055,-81.371895
263742,28.679622,-81.522012
263743,28.637565,-81.455794
263744,29.174305,-81.065754
263745,28.330756,-81.528471
263746,28.085885,-80.708467
263747,28.455509,-81.438807
263748,28.779196,-81.253414
263749,28.672971,-81.359511
263750,28.41708,-81.388276
263751,28.701479,-81.325843
263752,28.672568,-81.391792
263753,28.462498,-81.452905
263754,28.406707,-81.394076
263755,28.462712,-81.417312
263756,28.5705,-81.412204
263757,28.83042,-81.327844
263758,28.585497,-81.412693
263759,28.401555,-81.363194
263760,28.78838,-81.293476
263761,28.976744,-80.901303
263762,29.0472,-81.017082
263763,28.551983,-81.394713
263764,28.590568,-81.37268
263765,28.653177,-81.22762
263766,28.516484,-81.381255
263767,28.869001,-81.325228
263768,28.478351,-81.232564
263769,28.455637,-81.413913
263770,28.653124,-81.465565
263771,28.648516,-81.4642
263772,28.461113,-81.330509
263773,28.421509,-81.391169
263774,29.05742,-81.30205
263775,28.558333,-80.800819
263776,28.688191,-81.347089
263777,28.529499,-81.383041
263778,28.40587,-81.397572
263779,28.451929,-81.409769
263780,28.480596,-81.297444
263781,28.696592,-81.360063
263782,28.444437,-81.42946
263783,28.711251,-81.30451
263784,28.212466,-80.665575
263785,28.320743,-81.398925
263786,28.311158,-81.391357
263787,29.216169,-81.027738
263788,28.80482,-81.293888
263789,28.519409,-81.384624
263790,28.457423,-81.414383
263791,28.548012,-81.285821
263792,28.117856,-80.686586
263793,28.322293,-80.610038
263794,28.462258,-81.304697
263795,28.404446,-80.615322
263796,29.013243,-81.302982
263797,29.063813,-81.29934
